ampl.tab 1 8
GenID	Bus	Pgm	Pmax	Pmin	Pc2	Pc1	Pc0	FuelType
1290	1176	92.7308784	132.00731	0	0	0	0	1
1291	1176	82.0136956	116.750833	0	0	0	0	1
1292	1176	102.176531	145.453696	0	0	0	0	1
1293	818	2.7247075	3.87876522	0	0	0	0	1
1294	818	2.45223675	3.4908887	0	0	0	0	1
1295	1607	33.9815079	78.2	0	0	0	0	1
1296	1783	33.9815079	78.2	0	0	0	0	1
1297	559	5.70004021	5.7	0	0.109264827	16.3717119	243.095114	0
1298	288	99.9059415	142.221391	0	0	0	0	1
1299	8790	1.00000733	1	0	0.052644909	7.3428025	22.7651352	0
1300	8790	1.00000733	1	0	0.052644909	7.3428025	22.7651352	0
1301	1858	3.63294333	5.17168696	0	0	0	0	1
1302	8535	44.540979	102.5	0	0	0	0	1
1303	1546	7.00005133	21	0	0.091923193	14.8788144	28.4014104	0
1304	1546	7.00005133	21	0	0.091923193	14.8788144	28.4014104	0
1305	1879	0	3	0	0.094703922	22.409643	554.685123	0
1306	1853	2.27058958	3.23230435	0	0	0	0	1
1307	917	0.908235832	1.29292174	0	0	0	0	1
1308	2314	65.9206489	151.7	0	0	0	0	1
1309	2280	10.0814177	14.3514313	0	0	0	0	1
1310	1110	0	1.5	0	0.094703922	22.409643	554.685123	0
1311	46	0	2.3	0	0.25325	58.907	173.53	0
1312	2267	1.089883	1.55150609	0	0	0	0	1
1313	1932	52.1455364	120	0	0	0	0	1
1314	859	2.7247075	3.87876522	0	0	0	0	1
1315	2351	4.54117916	6.4646087	0	0	0	0	1
1316	859	2.7247075	3.87876522	0	0	0	0	1
1317	2351	4.54117916	6.4646087	0	0	0	0	1
1318	859	2.7247075	3.87876522	0	0	0	0	1
1319	2351	4.54117916	6.4646087	0	0	0	0	1
1320	877	4.54117916	6.4646087	0	0	0	0	1
1321	877	4.54117916	6.4646087	0	0	0	0	1
1322	877	4.54117916	6.4646087	0	0	0	0	1
1323	1330	0.651819204	1.5	0	0	0	0	1
1324	7830	0.434546136	1	0	0	0	0	1
1325	385	1.089883	1.55150609	0	0	0	0	1
1326	385	1.18070658	1.68079826	0	0	0	0	1
1327	859	0.363294333	0.517168696	0	0	0	0	1
1328	659	0	1.1	0	0.030580892	24.5037276	248.251086	0
1329	1810	0	1.1	0	0.030580892	24.5037276	248.251086	0
1330	8588	0	1.1	0	0.030580892	24.5037276	248.251086	0
1331	1257	0	0.8	0	0.030580892	24.5037276	248.251086	0
1332	1257	0	0.4	0	0.030580892	24.5037276	248.251086	0
1333	974	4.54117916	6.4646087	0	0	0	0	1
1334	974	4.54117916	6.4646087	0	0	0	0	1
1335	974	4.54117916	6.4646087	0	0	0	0	1
1336	974	4.54117916	6.4646087	0	0	0	0	1
1337	974	4.54117916	6.4646087	0	0	0	0	1
1338	974	4.54117916	6.4646087	0	0	0	0	1
1339	1413	0.908235832	1.29292174	0	0	0	0	1
1340	491	1.36235375	1.93938261	0	0	0	0	1
1341	1683	65.1819204	150	0	0	0	0	1
1342	295	73.0037509	168	0	0	0	0	1
1343	8680	65.1819204	150	0	0	0	0	1
1344	491	1.36235375	1.93938261	0	0	0	0	1
1345	295	57.36009	132	0	0	0	0	1
1346	8640	0.999059415	1.42221391	0	0	0	0	1
1347	1944	0.999059415	1.42221391	0	0	0	0	1
1348	975	2.7247075	3.87876522	0	0	0	0	1
1349	917	0.908235832	1.29292174	0	0	0	0	1
1350	2080	0.600004192	1.8	0	0.104841048	14.8788144	26.2074855	0
1351	2080	0.166667613	0.5	0	0.078724432	14.8788144	34.6467874	0
1352	1879	1.089883	1.55150609	0	0	0	0	1
1353	475	1.36235375	1.93938261	0	0	0	0	1
1354	8102	0.908235832	1.29292174	0	0	0	0	1
1355	319	18.1647166	25.8584348	0	0	0	0	1
1356	131	18.1647166	25.8584348	0	0	0	0	1
1357	219	0.999059415	1.42221391	0	0	0	0	1
1358	8315	0.454117916	0.64646087	0	0	0	0	1
1359	8315	0.454117916	0.64646087	0	0	0	0	1
1360	8315	0.454117916	0.64646087	0	0	0	0	1
1361	8315	0.454117916	0.64646087	0	0	0	0	1
1362	8315	0.454117916	0.64646087	0	0	0	0	1
1363	8315	0.454117916	0.64646087	0	0	0	0	1
1364	8315	0.454117916	0.64646087	0	0	0	0	1
1365	8315	0.454117916	0.64646087	0	0	0	0	1
1366	8315	0.454117916	0.64646087	0	0	0	0	1
1367	8315	0.454117916	0.64646087	0	0	0	0	1
1368	8094	183.553742	198	0	0.027768316	12.5075294	2412.81753	0
1369	8094	49.6800038	70.7	0	0.032401462	15.9947772	848.043789	0
1370	8094	183.553742	198	0	0.027768316	12.5075294	2412.81753	0
1371	8094	49.6800038	70.7	0	0.032401462	15.9947772	848.043789	0
1372	1035	1.36235375	1.93938261	0	0	0	0	1
1373	1053	62.1400975	143	0	0	0	0	1
1374	192	0	8.9	0	0.030580892	24.5037276	248.251086	0
1375	7882	1.81647166	2.58584348	0	0	0	0	1
1376	1051	5.72188574	8.14540696	0	0	0	0	1
1377	2264	44.3237059	102	0	0	0	0	1
1378	1578	3.17882541	4.52522609	0	0	0	0	1
1379	1799	0	2.1	0	0.094703922	22.409643	554.685123	0
1380	1787	140.561158	185	0	0.028668281	13.5748531	708.274969	0
1381	1787	103.900698	103.9	0	0.019830163	15.4487339	1271.58487	0
1382	1183	0.454117916	0.64646087	0	0	0	0	1
1383	1183	0.544941499	0.775753044	0	0	0	0	1
1384	2235	36.601904	52.1047461	0	0	0	0	1
1385	2235	27.4287221	39.0462365	0	0	0	0	1
1386	2235	18.3463638	26.1170191	0	0	0	0	1
1387	2235	36.601904	52.1047461	0	0	0	0	1
1388	2235	36.601904	52.1047461	0	0	0	0	1
1389	2235	27.4287221	39.0462365	0	0	0	0	1
1390	2235	22.887543	32.5816278	0	0	0	0	1
1391	2235	22.887543	32.5816278	0	0	0	0	1
1392	2235	18.3463638	26.1170191	0	0	0	0	1
1393	2235	17.1656572	24.4362209	0	0	0	0	1
1394	2235	20.6169534	29.3493235	0	0	0	0	1
1395	1412	18.1647166	25.8584348	0	0	0	0	1
1396	1412	45.4117916	64.646087	0	0	0	0	1
1397	698	0	6.3	0	0.25325	58.907	173.53	0
1398	698	0	6.3	0	0.25325	58.907	173.53	0
1399	698	0	6.3	0	0.25325	58.907	173.53	0
1400	698	0	6.3	0	0.25325	58.907	173.53	0
1401	698	0	10.5	0	0.25325	58.907	173.53	0
1402	1354	22.7058958	32.3230435	0	0	0	0	1
1403	377	0	0.5	0	0.094703922	22.409643	554.685123	0
1404	377	0	0.5	0	0.094703922	22.409643	554.685123	0
1405	377	2.27058958	3.23230435	0	0	0	0	1
1406	377	5.20003825	5.2	0	0.051140815	13.5022417	315.964182	0
1407	377	5.20003825	5.2	0	0.051140815	13.5022417	315.964182	0
1408	413	6.70004938	6.7	0	0.134825912	11.6879263	241.314681	0
1409	456	1.81647166	2.58584348	0	0	0	0	1
1410	309	0.908235832	1.29292174	0	0	0	0	1
1411	309	0.908235832	1.29292174	0	0	0	0	1
1412	309	0.908235832	1.29292174	0	0	0	0	1
1413	715	10.3114345	19	0	0.11955343	16.3717119	230.144388	0
1414	715	2.00001394	2	0	0.105262758	16.3717119	247.827753	0
1415	909	0.454117916	0.64646087	0	0	0	0	1
1416	909	0.454117916	0.64646087	0	0	0	0	1
1417	227	4.50003307	4.5	0	0.051140815	13.5022417	315.964182	0
1418	1838	0.695273818	1.6	0	0	0	0	1
1419	1838	0.695273818	1.6	0	0	0	0	1
1420	1329	0.434546136	1	0	0	0	0	1
1421	1402	0.434546136	1	0	0	0	0	1
1422	1486	0.434546136	1	0	0	0	0	1
1423	1864	0.695273818	1.6	0	0	0	0	1
1424	1864	0.695273818	1.6	0	0	0	0	1
1425	1864	0.825637659	1.9	0	0	0	0	1
1426	113	1.36235375	1.93938261	0	0	0	0	1
1427	2353	2.7247075	3.87876522	0	0	0	0	1
1428	1418	48.5003543	48.5	0	0.046209611	15.0260079	278.09026	0
1429	1944	0	0.2	0	0.25325	58.907	173.53	0
1430	1944	0	0.2	0	0.25325	58.907	173.53	0
1431	1944	0	0.2	0	0.25325	58.907	173.53	0
1432	1944	0	0.2	0	0.25325	58.907	173.53	0
1433	1944	0	0.2	0	0.25325	58.907	173.53	0
1434	1006	0	0.2	0	0.094703922	22.409643	554.685123	0
1435	1006	0	0.2	0	0.094703922	22.409643	554.685123	0
1436	1006	0	0.2	0	0.094703922	22.409643	554.685123	0
1437	1006	0	0.2	0	0.094703922	22.409643	554.685123	0
1438	1006	0	0.2	0	0.094703922	22.409643	554.685123	0
1439	322	18.1647166	25.8584348	0	0	0	0	1
1440	407	18.1647166	25.8584348	0	0	0	0	1
1441	8314	0.300002069	0.3	0	0.051140815	13.5022417	315.964182	0
1442	8314	0.300002069	0.3	0	0.051140815	13.5022417	315.964182	0
1443	8314	0.300002069	0.3	0	0.051140815	13.5022417	315.964182	0
1444	2030	4.60003381	4.6	0	0.051140815	13.5022417	315.964182	0
1445	2030	0.27247075	0.387876522	0	0	0	0	1
1446	2030	0.27247075	0.387876522	0	0	0	0	1
1447	2030	1.81647166	2.58584348	0	0	0	0	1
1448	2030	0.27247075	0.387876522	0	0	0	0	1
1449	2030	0.908235832	1.29292174	0	0	0	0	1
1450	1038	1.18070658	1.68079826	0	0	0	0	1
1451	8843	1.40001013	1.4	0	0.051140815	13.5022417	315.964182	0
1452	2324	4.8000351	4.8	0	0.016096182	15.236961	1547.8861	0
1453	2324	4.8000351	4.8	0	0.016096182	15.236961	1547.8861	0
1454	2324	3.8000277	3.8	0	0.016096182	15.236961	1547.8861	0
1455	1508	18.1647166	25.8584348	0	0	0	0	1
1456	1776	2.27058958	3.23230435	0	0	0	0	1
1457	8269	9.08235832	12.9292174	0	0	0	0	1
1458	1793	4.00002902	4	0	0.058760544	15.604003	102.705607	0
1459	1776	2.27058958	3.23230435	0	0	0	0	1
1460	2036	1.50001103	1.5	0	0.052644909	7.3428025	22.7651352	0
1461	2036	1.50001103	1.5	0	0.052644909	7.3428025	22.7651352	0
1462	2036	1.50001103	1.5	0	0.052644909	7.3428025	22.7651352	0
1463	2275	1.36235375	1.93938261	0	0	0	0	1
1464	806	0.908235832	1.29292174	0	0	0	0	1
1465	1858	2.60727682	6	0	0	0	0	1
1466	812	0.908235832	1.29292174	0	0	0	0	1
1467	348	1.72564808	2.45655131	0	0	0	0	1
1468	342	3.17882541	4.52522609	0	0	0	0	1
1469	2117	4.00002902	4	0	0.058760544	15.604003	102.705607	0
1470	2117	4.00002902	4	0	0.058760544	15.604003	102.705607	0
1471	2091	1.45317733	2.06867478	0	0	0	0	1
1472	2091	0	0.4	0	0.030580892	24.5037276	248.251086	0
1473	2091	0	0.4	0	0.030580892	24.5037276	248.251086	0
1474	2091	0	0.4	0	0.030580892	24.5037276	248.251086	0
1475	458	4.60003381	4.6	0	0.051140815	13.5022417	315.964182	0
1476	458	4.60003381	4.6	0	0.051140815	13.5022417	315.964182	0
1477	2268	1.36235375	1.93938261	0	0	0	0	1
1478	2268	1.36235375	1.93938261	0	0	0	0	1
1479	304	0	1	0	0.030580892	24.5037276	248.251086	0
1480	304	0	1.1	0	0.030580892	24.5037276	248.251086	0
1481	229	0	1.1	0	0.030580892	24.5037276	248.251086	0
1482	1907	0	1.1	0	0.030580892	24.5037276	248.251086	0
1483	2215	0	1.1	0	0.030580892	24.5037276	248.251086	0
1484	1809	0	1.1	0	0.030580892	24.5037276	248.251086	0
1485	1512	0	1.1	0	0.030580892	24.5037276	248.251086	0
1486	633	0	1.1	0	0.030580892	24.5037276	248.251086	0
1487	8302	1.36235375	1.93938261	0	0	0	0	1
1488	8302	1.36235375	1.93938261	0	0	0	0	1
1489	8302	0.635765082	0.905045218	0	0	0	0	1
1490	1442	0.908235832	1.29292174	0	0	0	0	1
1491	1442	0.908235832	1.29292174	0	0	0	0	1
1492	1442	1.36235375	1.93938261	0	0	0	0	1
1493	1419	1.36235375	1.93938261	0	0	0	0	1
1494	1419	0.454117916	0.64646087	0	0	0	0	1
1495	1419	1.36235375	1.93938261	0	0	0	0	1
1496	1429	1.36235375	1.93938261	0	0	0	0	1
1497	1429	1.36235375	1.93938261	0	0	0	0	1
1498	1429	0.908235832	1.29292174	0	0	0	0	1
1499	1435	0.908235832	1.29292174	0	0	0	0	1
1500	1435	0.908235832	1.29292174	0	0	0	0	1
1501	1435	1.36235375	1.93938261	0	0	0	0	1
1502	1904	0	1.6	0	0.25325	58.907	173.53	0
1503	8340	1.36235375	1.93938261	0	0	0	0	1
1504	8340	1.36235375	1.93938261	0	0	0	0	1
1505	1412	18.3463638	26.1170191	0	0	0	0	1
1506	51	0.908235832	1.29292174	0	0	0	0	1
1507	51	2.27058958	3.23230435	0	0	0	0	1
1508	1412	18.1647166	25.8584348	0	0	0	0	1
1509	2402	18.1647166	25.8584348	0	0	0	0	1
1510	71	1.36235375	1.93938261	0	0	0	0	1
1511	8843	0	1.5	0	0.25325	58.907	173.53	0
1512	2314	35.4211974	50.4239479	0	0	0	0	1
1513	2314	49.0447349	69.817774	0	0	0	0	1
1514	2314	49.0447349	69.817774	0	0	0	0	1
1515	2314	53.1317962	75.6359218	0	0	0	0	1
1516	2314	29.9717824	42.6664174	0	0	0	0	1
1517	2314	13.6235375	19.3938261	0	0	0	0	1
1518	2314	58.5812111	83.3934522	0	0	0	0	1
1519	2314	17.7105987	25.2119739	0	0	0	0	1
1520	2314	54.4941499	77.5753044	0	0	0	0	1
1521	2314	50.4070887	71.7571566	0	0	0	0	1
1522	2314	43.5953199	62.0602435	0	0	0	0	1
1523	2314	39.5082587	56.2420957	0	0	0	0	1
1524	2314	47.6823812	67.8783914	0	0	0	0	1
1525	295	59.9673668	138	0	0	0	0	1
1526	2203	39.1091523	90	0	0	0	0	1
1527	638	0	1.4	0	0.25325	58.907	173.53	0
1528	1508	4.54117916	6.4646087	0	0	0	0	1
1529	1508	4.54117916	6.4646087	0	0	0	0	1
1530	8832	0	4.6	0	0.25325	58.907	173.53	0
1531	8832	0	4.6	0	0.25325	58.907	173.53	0
1532	8832	0	4.6	0	0.25325	58.907	173.53	0
1533	8832	0	4.6	0	0.25325	58.907	173.53	0
1534	8832	0	4.6	0	0.25325	58.907	173.53	0
1535	7889	31.0616654	44.2179235	0	0	0	0	1
1536	7889	24.1590731	34.3917183	0	0	0	0	1
1537	7889	31.0616654	44.2179235	0	0	0	0	1
1538	7889	31.0616654	44.2179235	0	0	0	0	1
1539	7889	17.2564808	24.5655131	0	0	0	0	1
1540	7889	24.1590731	34.3917183	0	0	0	0	1
1541	1458	4.40003246	4.4	0	0.018728377	6.603145	74.6992503	0
1542	1458	4.40003246	4.4	0	0.018728377	6.603145	74.6992503	0
1543	1458	4.40003246	4.4	0	0.018728377	6.603145	74.6992503	0
1544	7850	0	2.2	0	0.25325	58.907	173.53	0
1545	7850	0	2.2	0	0.25325	58.907	173.53	0
1546	8830	0	2.2	0	0.25325	58.907	173.53	0
1547	8830	0	2.2	0	0.25325	58.907	173.53	0
1548	535	0	0.4	0	0.030580892	24.5037276	248.251086	0
1549	535	0	0.4	0	0.030580892	24.5037276	248.251086	0
1550	535	0	0.4	0	0.030580892	24.5037276	248.251086	0
1551	535	0	0.4	0	0.030580892	24.5037276	248.251086	0
1552	535	0	0.4	0	0.030580892	24.5037276	248.251086	0
1553	535	0	0.4	0	0.030580892	24.5037276	248.251086	0
1554	543	0.908235832	1.29292174	0	0	0	0	1
1555	543	0.908235832	1.29292174	0	0	0	0	1
1556	543	1.36235375	1.93938261	0	0	0	0	1
1557	543	1.36235375	1.93938261	0	0	0	0	1
1558	543	1.36235375	1.93938261	0	0	0	0	1
1559	543	0.908235832	1.29292174	0	0	0	0	1
1560	1993	0.908235832	1.29292174	0	0	0	0	1
1561	523	1.36235375	1.93938261	0	0	0	0	1
1562	523	1.36235375	1.93938261	0	0	0	0	1
1563	523	0.908235832	1.29292174	0	0	0	0	1
1564	543	1.36235375	1.93938261	0	0	0	0	1
1565	543	1.36235375	1.93938261	0	0	0	0	1
1566	407	1.36235375	1.93938261	0	0	0	0	1
1567	562	1.36235375	1.93938261	0	0	0	0	1
1568	562	0.454117916	0.64646087	0	0	0	0	1
1569	8185	38.0550813	54.1734209	0	0	0	0	1
1570	8185	19.0729525	27.1513565	0	0	0	0	1
1571	8185	35.9661389	51.1997009	0	0	0	0	1
1572	8185	28.5186051	40.5977426	0	0	0	0	1
1573	8185	28.5186051	40.5977426	0	0	0	0	1
1574	8185	24.4315439	34.7795948	0	0	0	0	1
1575	8185	38.0550813	54.1734209	0	0	0	0	1
1576	8185	33.1506079	47.1916435	0	0	0	0	1
1577	7889	133.873962	190.576664	0	0	0	0	1
1578	28	0	22.5	0	0.12967323	34.8713767	118.435395	0
1579	308	18.1647166	25.8584348	0	0	0	0	1
1580	308	18.1647166	25.8584348	0	0	0	0	1
1581	295	4.54117916	6.4646087	0	0	0	0	1
1582	295	9.08235832	12.9292174	0	0	0	0	1
1583	8357	3.63294333	5.17168696	0	0	0	0	1
1584	8673	1.36235375	1.93938261	0	0	0	0	1
1585	8405	1.36235375	1.93938261	0	0	0	0	1
1586	8673	0.908235832	1.29292174	0	0	0	0	1
1587	8357	3.63294333	5.17168696	0	0	0	0	1
1588	1858	2.08894241	2.97372	0	0	0	0	1
1589	573	0.908235832	1.29292174	0	0	0	0	1
1590	7823	0.908235832	1.29292174	0	0	0	0	1
1591	7823	0	1.1	0	0.094703922	22.409643	554.685123	0
1592	1713	0.908235832	1.29292174	0	0	0	0	1
1593	796	3.63294333	5.17168696	0	0	0	0	1
1594	2235	35.512021	50.55324	0	0	0	0	1
1595	2235	35.512021	50.55324	0	0	0	0	1
1596	2235	24.0682495	34.2624261	0	0	0	0	1
1597	2235	12.6244781	17.9716122	0	0	0	0	1
1598	2235	20.6169534	29.3493235	0	0	0	0	1
1599	2235	26.3388391	37.4947305	0	0	0	0	1
1600	2235	26.3388391	37.4947305	0	0	0	0	1
1601	2235	22.887543	32.5816278	0	0	0	0	1
1602	2235	22.887543	32.5816278	0	0	0	0	1
1603	181	5.17694424	7.36965392	0	0	0	0	1
1604	1451	1.36235375	1.93938261	0	0	0	0	1
1605	1041	0.908235832	1.29292174	0	0	0	0	1
1606	1846	1.36235375	1.93938261	0	0	0	0	1
1607	43	0.500002894	0.5	0	0.067573963	16.3717118	401.19412	0
1608	43	2.00001458	2	0	0.051140815	13.5022417	315.964182	0
1609	43	1.54400091	2.19796696	0	0	0	0	1
1610	1013	16.8023629	23.9190522	0	0	0	0	1
1611	1128	0.500003621	0.5	0	0.052644909	7.3428025	22.7651352	0
1612	1128	0.500003621	0.5	0	0.052644909	7.3428025	22.7651352	0
1613	1128	0.500003621	0.5	0	0.052644909	7.3428025	22.7651352	0
1614	1508	1.36235375	1.93938261	0	0	0	0	1
1615	1993	1.36235375	1.93938261	0	0	0	0	1
1616	1993	1.36235375	1.93938261	0	0	0	0	1
1617	1993	1.36235375	1.93938261	0	0	0	0	1
1618	8269	16.348245	23.2725913	0	0	0	0	1
1619	2323	0.500003621	0.5	0	0.052644909	7.3428025	22.7651352	0
1620	2323	0.500003621	0.5	0	0.052644909	7.3428025	22.7651352	0
1621	7751	18.1647166	25.8584348	0	0	0	0	1
1622	16	0	1.4	0	0.030580892	24.5037276	248.251086	0
1623	16	2.00001401	2	0	0.067573963	16.3717118	401.19412	0
1624	16	0.908235832	1.29292174	0	0	0	0	1
1625	16	0.454117916	0.64646087	0	0	0	0	1
1626	8340	18.1647166	25.8584348	0	0	0	0	1
1627	8340	9.08235832	12.9292174	0	0	0	0	1
1628	8196	0.908235832	1.29292174	0	0	0	0	1
1629	543	0.908235832	1.29292174	0	0	0	0	1
1630	839	0.908235832	1.29292174	0	0	0	0	1
1631	1426	1.36235375	1.93938261	0	0	0	0	1
1632	1426	1.36235375	1.93938261	0	0	0	0	1
1633	8082	0.908235832	1.29292174	0	0	0	0	1
1634	8082	1.36235375	1.93938261	0	0	0	0	1
1635	8082	0.454117916	0.64646087	0	0	0	0	1
1636	258	0	1	0	0.094703922	22.409643	554.685123	0
1637	258	0	1	0	0.094703922	22.409643	554.685123	0
1638	229	10.89883	15.5150609	0	0	0	0	1
1639	229	18.1647166	25.8584348	0	0	0	0	1
1640	137	55.9473272	79.6439792	0	0	0	0	1
1641	226	10.89883	15.5150609	0	0	0	0	1
1642	226	7.26588665	10.3433739	0	0	0	0	1
1643	7892	0.908235832	1.29292174	0	0	0	0	1
1644	407	4.54117916	6.4646087	0	0	0	0	1
1645	407	1.36235375	1.93938261	0	0	0	0	1
1646	407	1.36235375	1.93938261	0	0	0	0	1
1647	407	1.36235375	1.93938261	0	0	0	0	1
1648	407	1.36235375	1.93938261	0	0	0	0	1
1649	407	1.36235375	1.93938261	0	0	0	0	1
1650	407	0.908235832	1.29292174	0	0	0	0	1
1651	407	1.36235375	1.93938261	0	0	0	0	1
1652	407	1.81647166	2.58584348	0	0	0	0	1
1653	407	1.36235375	1.93938261	0	0	0	0	1
1654	407	1.36235375	1.93938261	0	0	0	0	1
1655	1952	1.81647166	2.58584348	0	0	0	0	1
1656	1952	1.81647166	2.58584348	0	0	0	0	1
1657	1952	1.36235375	1.93938261	0	0	0	0	1
1658	1284	1.36235375	1.93938261	0	0	0	0	1
1659	1284	1.36235375	1.93938261	0	0	0	0	1
1660	8045	1.089883	1.55150609	0	0	0	0	1
1661	1541	2.27058958	3.23230435	0	0	0	0	1
1662	1541	4.54117916	6.4646087	0	0	0	0	1
1663	1061	1.81647166	2.58584348	0	0	0	0	1
1664	1061	4.54117916	6.4646087	0	0	0	0	1
1665	385	1.6348245	2.32725913	0	0	0	0	1
1666	385	1.36235375	1.93938261	0	0	0	0	1
1667	1391	1.18070658	1.68079826	0	0	0	0	1
1668	909	0.908235832	1.29292174	0	0	0	0	1
1669	1348	0	1.1	0	0.094703922	22.409643	554.685123	0
1670	1348	0	1.1	0	0.094703922	22.409643	554.685123	0
1671	1348	0	1.1	0	0.094703922	22.409643	554.685123	0
1672	1348	0	1.1	0	0.094703922	22.409643	554.685123	0
1673	401	0.908235832	1.29292174	0	0	0	0	1
1674	8865	17.9830695	25.5998505	0	0	0	0	1
1675	322	92.6400548	131.878017	0	0	0	0	1
1676	8000	0	1.5	0	0.094703922	22.409643	554.685123	0
1677	295	40.8706124	58.1814783	0	0	0	0	1
1678	116	17.2564808	24.5655131	0	0	0	0	1
1679	322	18.1647166	25.8584348	0	0	0	0	1
1680	258	18.1647166	25.8584348	0	0	0	0	1
1681	295	13.6235375	19.3938261	0	0	0	0	1
1682	1056	69.8771617	131.8	0	0.035004509	15.1584724	428.748492	0
1683	1056	69.8771617	131.8	0	0.035004509	15.1584724	428.748492	0
1684	1056	69.8771617	131.8	0	0.035004509	15.1584724	428.748492	0
1685	1056	69.8771617	131.8	0	0.035004509	15.1584724	428.748492	0
1686	1056	69.8771617	131.8	0	0.035004509	15.1584724	428.748492	0
1687	2118	0.908235832	1.29292174	0	0	0	0	1
1688	2402	10.89883	15.5150609	0	0	0	0	1
1689	1712	18.1647166	25.8584348	0	0	0	0	1
1690	448	1.36235375	1.93938261	0	0	0	0	1
1691	448	0.908235832	1.29292174	0	0	0	0	1
1692	448	0.908235832	1.29292174	0	0	0	0	1
1693	448	0.908235832	1.29292174	0	0	0	0	1
1694	448	0.908235832	1.29292174	0	0	0	0	1
1695	2253	0.999059415	1.42221391	0	0	0	0	1
1696	1603	1.18070658	1.68079826	0	0	0	0	1
1697	289	0.999059415	1.42221391	0	0	0	0	1
1698	309	0.999059415	1.42221391	0	0	0	0	1
1699	1114	0.999059415	1.42221391	0	0	0	0	1
1700	1085	0.999059415	1.42221391	0	0	0	0	1
1701	448	1.36235375	1.93938261	0	0	0	0	1
1702	2020	1.36235375	1.93938261	0	0	0	0	1
1703	993	1.36235375	1.93938261	0	0	0	0	1
1704	2402	18.1647166	25.8584348	0	0	0	0	1
1705	1429	1.36235375	1.93938261	0	0	0	0	1
1706	1429	1.36235375	1.93938261	0	0	0	0	1
1707	1429	1.36235375	1.93938261	0	0	0	0	1
1708	1435	1.36235375	1.93938261	0	0	0	0	1
1709	1435	1.36235375	1.93938261	0	0	0	0	1
1710	295	8.6040135	19.8	0	0	0	0	1
1711	1680	43.0200675	99	0	0	0	0	1
1712	1674	18.1647166	25.8584348	0	0	0	0	1
1713	1985	18.1647166	25.8584348	0	0	0	0	1
1714	8704	2.00001401	2	0	0.067573963	16.3717118	401.19412	0
1715	1261	4.0000285	4	0	0.067573963	16.3717118	401.19412	0
1716	8572	0	1	0	0.030580892	24.5037276	248.251086	0
1717	456	4.54117916	6.4646087	0	0	0	0	1
1718	7914	1.36235375	1.93938261	0	0	0	0	1
1719	7914	1.36235375	1.93938261	0	0	0	0	1
1720	7659	1.36235375	1.93938261	0	0	0	0	1
1721	7659	1.36235375	1.93938261	0	0	0	0	1
1722	7659	1.36235375	1.93938261	0	0	0	0	1
1723	7659	1.36235375	1.93938261	0	0	0	0	1
1724	456	9.08235832	12.9292174	0	0	0	0	1
1725	17	0	1.1	0	0.030580892	24.5037276	248.251086	0
1726	1250	0	1.1	0	0.030580892	24.5037276	248.251086	0
1727	2252	0.908235832	1.29292174	0	0	0	0	1
1728	582	0	2	0	0.25325	58.907	173.53	0
1729	582	0	2	0	0.25325	58.907	173.53	0
1730	1973	1.36235375	1.93938261	0	0	0	0	1
1731	1973	1.36235375	1.93938261	0	0	0	0	1
1732	1676	18.1647166	25.8584348	0	0	0	0	1
1733	8775	1.36235375	1.93938261	0	0	0	0	1
1734	1542	0.434546136	1	0	0	0	0	1
1735	8712	0.434546136	1	0	0	0	0	1
1736	638	0.434546136	1	0	0	0	0	1
1737	1330	0.695273818	1.6	0	0	0	0	1
1738	2314	16.348245	23.2725913	0	0	0	0	1
1739	2254	98.0894698	139.635548	0	0	0	0	1
1740	1025	1.36235375	1.93938261	0	0	0	0	1
1741	1025	0.908235832	1.29292174	0	0	0	0	1
1742	1421	0.908235832	1.29292174	0	0	0	0	1
1743	1875	1.18070658	1.68079826	0	0	0	0	1
1744	8355	18.1647166	25.8584348	0	0	0	0	1
1745	2276	0.908235832	1.29292174	0	0	0	0	1
1746	2276	1.36235375	1.93938261	0	0	0	0	1
1747	2276	1.36235375	1.93938261	0	0	0	0	1
1748	235	18.1647166	25.8584348	0	0	0	0	1
1749	2402	17.9830695	25.5998505	0	0	0	0	1
1750	268	18.1647166	25.8584348	0	0	0	0	1
1751	2032	1.90729525	2.71513565	0	0	0	0	1
1752	1025	1.36235375	1.93938261	0	0	0	0	1
1753	1025	1.36235375	1.93938261	0	0	0	0	1
1754	1025	1.36235375	1.93938261	0	0	0	0	1
1755	164	0.466669881	1.4	0	0.078724432	14.8788144	34.6467874	0
1756	164	0	0.1	0	0.078724432	14.8788144	34.6467874	0
1757	8340	18.1647166	25.8584348	0	0	0	0	1
1758	1953	6.35765082	9.05045218	0	0	0	0	1
1759	1953	18.1647166	25.8584348	0	0	0	0	1
1760	8340	18.1647166	25.8584348	0	0	0	0	1
1761	2039	4.60003381	4.6	0	0.051140815	13.5022417	315.964182	0
1762	2039	4.60003381	4.6	0	0.051140815	13.5022417	315.964182	0
1763	2039	4.60003381	4.6	0	0.051140815	13.5022417	315.964182	0
1764	1087	4.60003381	4.6	0	0.051140815	13.5022417	315.964182	0
1765	692	0	3.4	0	0.25325	58.907	173.53	0
1766	692	0	3.4	0	0.25325	58.907	173.53	0
1767	692	0	3.4	0	0.25325	58.907	173.53	0
1768	692	0	3.4	0	0.25325	58.907	173.53	0
1769	692	0	3.4	0	0.25325	58.907	173.53	0
1770	692	0	3.4	0	0.25325	58.907	173.53	0
